ENTRIES IN BLUE HAVE BEEN ADDED BY THE GUARDIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reportkey,Guardian incident url,lat,long,bundle,Guardian headline,dateoccurred,type,category,Guardian edited category,trackingnumber,title,summary,region,attackon,complexattack,reportingunit,unitname,typeofunit,friendlywia,friendlykia,hostnationwia,hostnationkia,civilianwia,civiliankia,enemywia,enemykia,enemydetained,mgrs,latitude,longitude,originatorgroup,updatedbygroup,ccir,sigact,affiliation,dcolor
FCC62F8A-9F3D-FECD-F7D4602C1FCE0230,http://www.guardian.co.uk/world/afghanistan/warlogs/FCC62F8A-9F3D-FECD-F7D4602C1FCE0230,32.7248764,69.16861725,304,Italian convoy shoots Afghan army officer,07.07.2008 05:54,Friendly Fire,Blue-Green,Coalition friendly fire,20080707055442SWB1580020800,(FRIENDLY FIRE) BLUE-GREEN RPT   NMCC/NPCC : 1 ANSF WIA ,"NPCC CONFIRMED THAT NDS RELEASED A STATEMENT THROUGH KABUL JRCC. THEY CONFIRMED THAT AN ITALIAN OFFICER SHOT AN NDS LOGISTICS OFFICER.  THERE WERE THREE VEHICLES IN THE ITALIAN CONVOY.  ONE VEHICLE ESCAPED AND TWO VEHICLES ARE BEING HELD AT THE NDS HQ.  

UPDATE:  NMCC REPORTS THAT ALL ITALIANS HAVE BEEN RELEASED BY NDS.
BDA:  1 X LN (NDS) WOUNDED",RC EAST,FRIEND,,CSTC-A JOC NCO,NMCC/NPCC,CF,0,0,1,0,0,0,0,0,0,42SWB1580020800,32.7248764,69.16861725,CSTC-A JOC NCO,CJTF KMO,,,FRIEND,BLUE
2F8FCFDD-F5CB-9FAB-B96C7574D4BE7364,http://www.guardian.co.uk/world/afghanistan/warlogs/2F8FCFDD-F5CB-9FAB-B96C7574D4BE7364,32.24308395,62.95640182,63,Air strike called in by Marines kills seven children,15.07.2008 11:40,Other,Other,Other,20080715114041SMR9589367381,(OTHER) OTHER RPT   2/7 MARINE : 8 ANSF KIA 2 ANSF WIA ,"REFRENCE TO ISAF INCIDENT # 07-0736

RC(W) REPORTED US FORCES WERE CONDUCTING A RESUPPLY CONVOY TO FOB BAKWA ON A EAST TO WEST ROUTE THROUGH OPEN DESERT.  US FORCES USED THIS ROUTE PREVIOUSLY, WITHOUT INCIDENT.  THE CONVOY REACHED A LOCATION WHERE A CIVILIAN TRUCK WAS IN THE ROAD, UNABLE TO MOVE UNDER ITS OWN POWER.  THE CONVOY HALTED, IN AN EFFORT MOVE THE TRUCK OFF THE ROAD.  THE US CONVOY BEGAN RECEIVING IDF AND DF AS MEMBERS OF THE CONVOY WERE PREPARING TO MOVE THE DISABLED CIVILIAN TRUCK.  THE DIRECT FIRE WAS CONFIRMED TO BE ORIGINATING FROM TWO OF FOUR BUILDINGS LOCATED APPROXIMATELY 400 METERS TO THE LEFT FRONT OF THE CONVOY (SOUTH-WEST).  THE CONVOY APPLIED SUPPRESSIVE FIRE ON THE TWO BUILDINGS AND REQUESTED CAS (CLOSE AIR SUPPORT), ENABLING THE CONVOY TO PUSH THROUGH THE ""KILL ZONE"" AND BREAK CONTACT.  ALL VEHICLES CLEARED THE AREA, EXCEPT TWO GUN TRUCKS MAINTAINING SECURITY AND VISIBILITY OF THE HOUSES.  THE CAS RADIOED THE CONVOY, REQUESTING THE HOUSES BE MARKED FOR POSITIVE IDENTIFICATION.  US FORCES DEPLOYED SMOKE TO MARK THE FAR WEST BUILDING, WHICH THE CAS WAS ABLE TO POSITIVELY IDENTIFY AFTER SEVERAL ATTEMPTS.  CAS DEPLOYED GBU-12 (500LB) ORDNANCE ON THE MARKED BUILDING.  THERE WAS NO IMMEDIATE DAMAGE NOTICED BY MEMBERS OF THE CONVOY.  A FEW MINUTES LATER, FOUR TO EIGHT MEN, DRESSED IN BLACK WITH WHITE SASHES, WERE OBSERVED RUNNING FROM THE BUILDING, SOUTH ABOUT 400 METERS TO ANOTHER BUILDING.  THE CONVOY CONTINUED WEST TOWARD FOB BAKWA, LINKING WITH THE QRF.  PERSONNEL IN THE REAR VEHICLE OF THE CONVOY INDICATED THEY WERE STILL BEING ENGAGED, INEFFECTIVELY, FROM THE ORIGINAL BUILDINGS.  REPORTS DO NOT INDICATE OBSERVING ANY CIVILIANS IN VICINITY OF THE TARGET OR BUILDINGS.  THE RESPONDING QRF CONTINUED TO THE TARGET LOCATION TO CLEAR ACF AND ASSESS DAMAGE.  THE QRF DISCOVERED THE CIVILIAN CAUALTIES/FATALITIES.  THE CURRENT RESULTING BDA IS EIGHT (8) LNS KILLED, TO INCLUDE ONE (1) FEMALE AND SEVEN (7) CHILDREN AS WELL AS TWO WOUNDED LN ADULT MALES.  THERE IS NOTHING FURTHER AT THIS TIME. ",RC WEST,NEUTRAL,,CSTC-A JOC NCO,2/7 MARINE,CF,0,0,2,8,0,0,0,0,0,41SMR9589367381,32.24308395,62.95640182,CSTC-A JOC NCO,CSTC-A JOC BTL CPT,,,NEUTRAL,GREEN
783FC77B-2219-0B3F-9F2EEBF30AF00FFA,http://www.guardian.co.uk/world/afghanistan/warlogs/783FC77B-2219-0B3F-9F2EEBF30AF00FFA,34.51667023,69.18332672,164,Al-Qaida allegedly developing chemical weapons,23.07.2008 00:00,Threat Report,Attack Threat,Other,20080723000042SWD1682719461,(THREAT REPORT) ATTACK THREAT RPT  Kabul ,"INS TO USE CHEMICAL WEAPONS IN AFG
Organization(s) Involved: AL QAIDA,TALIBAN,WAHIBI GROUP
23 JUL 2008, TF CASTLE INTSUM 4144, NSIG

(SECRET//REL TO USA, GCTF, ISAF, NATO) PLANS OF MOHAMMAD HAMZAH AHMADZAI AND USTAD ASAD TO CONTINUE USE OF CHEMICALLY ENHANCED MUNITIONS IN AFG 
As of late june 2008, dr. Mohammad ((hamzah)) ahmadzai, an associate of tb commander abdul rahman ((habibzai)), planned to provide chemically-enhanced munitions to qari ((khalid)), a wahabi who sought to conduct unspecified attacks in konar province, afghanistan. Hamzah first met khalid in circa late may 2008 via ustad ((asad)), a chemical expert and hamzah's teacher. In early july, hamzah provided khalid two rocket-propelled grenade (rpg) rounds with chemical payloads that were intended to spread a poisonous gas upon impact. Due to his desire to continue acquiring such munitions, khalid had agreed to bring his operations in konar province under the command of habibzai. (comment: there was no further information on the timing or targets of any attacks khalid planned with the chemical munitions.)
Separately, hamzah had expressed an interest in acquiring uranium to be used in explosives for unspecified purposes but found it to be too expensive to acquire. The uranium was allegedly available from an unspecified factory in lahore, punjab province, pakistan, at a cost of approximately 35,000 pakistani rupees (pkr) for ten grams. (comment: at an exchange rate of 65 pkr to u.s. $35,000 pkr is equivalent to approximately u.s. $538.) Hamzah was thus seeking alternative means of creating a large explosion that could be used to attack the cf base near the afghan military training center in kabul city, kabul province, afghanistan. Hamzah planned to use six kilograms of the same chemical compound he used in the chemical-laden rpg rounds. As of early july, hamzah had not finalized plans for such an attack.
Hamzah originally obtained the poisonous chemical formula from ustad asad, who had been his teacher. Hamzah then implemented the use of the formula with rpg rounds. Asad learned his chemical skills from dr. ((salahuddin)), aka engineer ((salahuddin)), of punjab province, pakistan, who was located in iraq as of 2008. Salahuddin claimed to have learned his technical skills from pakistani nuclear scientist a.q. ((khan)). Asad claimed to have ties to numerous extremist groups, and he periodically brokered contact between hamzah and commanders seeking hamzah's expertise. As of early july, hamzah was attempting to make contact with unspecified al-qa'ida arabs via asad. An arab in bajaur agency, federally administered tribal areas (fata), pakistan, provided asad with remote controls for use with improvised explosive devices. 
Asad and hamzah were also assisted by ((rohullah)), who was the deputy for mohmand agency, fata, pakistan, for supai suhaba, a pakistani political party. Rohullah was in touch with habibzai via hamzah and asad, and he also claimed to be cooperating with tehrik-e. ",RC CAPITAL,ENEMY,FALSE,RCE INTSUM,,,0,0,0,0,0,0,0,0,0,42SWD1682719461,34.51667023,69.18332672,ISAF HQ,ISAF HQ,,,ENEMY,RED
7886CC4C-E6D7-4DF4-16E23523502699DE,http://www.guardian.co.uk/world/afghanistan/warlogs/7886CC4C-E6D7-4DF4-16E23523502699DE,32.67513275,62.75361633,166,US Marines patrol wounds pregnant woman in car,31.07.2008 08:00,Friendly Action,Escalation of Force,Civilian casualties,20080731080041SMS7690015300,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   2/7 USMC : 1 CIV WIA ,"REFERENCE ISAF EVENT 07-1494.

GOLF COY, 2ND PLT, 3RD SQUAD, 2/7 USMC REPORTED THAT WHILE CONDUCTING A SECURITY MOUNTED PATROL ON NORTH HWY 1 THAT 1 X LN VEHICLE APPORACHED FROM THE SOUTH AT 45-50 MPH.  THE PATROL INITIATED WITH FLAGS AT 90M AND THE VEHICLE DIDN'T SLOW DOWN.  AT 30M, THE PATROL ENGAGED WITH A WHITE STAR PARACHUTE TO THE DECK IN FRONT OF THE VEHICLE.  THE PYRO RICOCHETED OFF THE DECK AND INTO THE VEHICLE CAUSING THE VEHICLE TO STOP AS WELL AS A CASUALTY.  CASUALTY IS CAT A, A LN FEMALE, AND 7 MONTHS PREGNANT.  SHE SUFFERED FROM A FRACTURED JAW, BURN TO THE LEFT LEG, BURN TO THE FACE AND LACERATION TO THE FACE.  SHE WAS MEDEVACED TO THE LOCAL HOSPITAL IN FARAH.  WHEELS ARE DUE TO TOUCH DOWN AT 1430 LOCAL TIME.
BDA: 1 X LN WOUNDED
",RC WEST,FRIEND,,CSTC-A JOC NCO,2/7 USMC,CF,0,0,0,0,1,0,0,0,0,41SMS7690015300,32.67513275,62.75361633,CSTC-A JOC NCO,CSTC-A JOC BTL CPT,,,FRIEND,BLUE
8050DC86-B24F-4DFF-F4433E8B45C3FB26,http://www.guardian.co.uk/world/afghanistan/warlogs/8050DC86-B24F-4DFF-F4433E8B45C3FB26,34.98151779,63.12051773,182,Spanish convoy gunner wounds motorcyclists,01.08.2008 13:50,Friendly Action,Escalation of Force,Civilian casualties,20080801135041SNU1100071000,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   TF ZARATE : 1 ANSF WIA 1 CIV WIA ,"REFERENCE ISAF INCIDENT 08-0038.

CCIR:  200808011350Z41SNU1100071000
REPORTING UNIT:  TF ZARATE
ISAF EVENT:  08-0038
EVENT TYPE:  ESCALATION OF FORCE
DTG:  011820LJUL08
GRID:  41SNU 11000 71000
PROVINCE:  BADGHIS
DISTRICT:  QALA-I-NAW
REMARKS:  TF ZARATE REPORTED THAT TWO SP APC'S WERE MOVING FROM QEN AIRPORT TO PRT QEN ON BAZAAR STREET.  THE GUNNER SAW A MOTORCYCLE APPROACHING AT HIGH SPEED TOWARDS THE APC.  SEVERAL WARNING SIGNS WERE GIVEN TO THE MOTORCYCLE RIDER.  HE DID NOT REDUCE HIS SPEED.  THE GUNNER FIRED AN UNKNOWN NUMBER OF ROUNDS INTO THE GROUND AND TWO PEOPLE WERE WOUNDED.  1 X LN RECEIVED MEDICAL ASSISTANCE IN QEN HOSPITAL, DUE TO A LIGHT INJURY ON HIS SHOULDER. 1 X ANP IN CIVILIAN CLOTHES WITH TWO INJURIES, ONE ON HIS LEG AND ANOTHER ON HIS BACK.  THE MEDICAL DIAGNOSIS DETERMINED THE INJURIES WERE PRODUCED BY A REBOUND.  MEDICAL DATA WAS PROVIDED BY A PRT MEDICAL TEAM DIRECTLY FORM THE HOSPITAL.  THE 1 X ANP REMAINS IN STABLE CONDITION AND HE DOES NOT NEED ANY MEDICAL EVACUATION TO ROLE 2 IN FSB HEART.
BDA:  1 X ANP WIA; 1 X LN WOUNDED",RC WEST,FRIEND,,CSTC-A JOC NCO,TF ZARATE,CF,0,0,1,0,1,0,0,0,0,41SNU1100071000,34.98151779,63.12051773,CSTC-A JOC NCO,CJTF KMO,,,FRIEND,BLUE
0x080e0000011c0c780d8e160d2d8b945b,http://www.guardian.co.uk/world/afghanistan/warlogs/0x080e0000011c0c780d8e160d2d8b945b,32.24806213,65.00724792,27,Air strike wounds unacknowledged numbers.,30.08.2008 01:56,Enemy Action,Direct Fire,Civilian casualties,200873015641SPR8910069700,(ENEMY ACTION) DIRECT FIRE RPT  (Small Arms) TF BUSHMASTER : 2 CF WIA 2 ANSF WIA 24 UE KIA ,"ISAF # 08-1610

At 0156Z, TF Bushmaster was conducting CONOP 7120-210 when they received small arms fire from 10x AAF at 41S PR 891 697, 12.3km southwest of FOB Khajaky, Helmand.  Friendly forces requested CAS.  Friendly Forces reported 2x US MIL WIA, 2x ANA WIA and 17x AAF KIA.  At 1106Z, friendly forces reported receiving sporadic small arms fire from an unknown number of AAF.  At 1219Z, SC-26 engaged the AAF with GMLRS.  CAS, dropped 1x GBU-12.  Friendly forces reported 1x additional AAF KIA.  Unit updated casualty roll up to 24 AAF KIA.  ISAF tracking # 08-1610

",RC SOUTH,ENEMY,,A SIGACTS MANAGER,TF BUSHMASTER,CF,2,0,2,0,0,0,0,24,0,41SPR8910069700,32.24806213,65.00724792,,A SIGACTS MANAGER,,,ENEMY,RED
080e0000011c2de01f5916db905ca9c3,http://www.guardian.co.uk/world/afghanistan/warlogs/080e0000011c2de01f5916db905ca9c3,33.43575287,69.04081726,10,Army-police shoot-out,05.09.2008 09:07,Friendly Fire,Green-Green,Afghan friendly fire,2008859742SWB0379499597,(FRIENDLY FIRE) GREEN-GREEN RPT   ANA/ANP : 3 ANSF WIA ,"ISAF# 09-0212


TF PANTHER 1-61 (COP ZURMAT DC ANA VS. ANP) 
GREEN ON GREEN SAF ATTACK TIMELINE: 0840Z RECIEVED REPORT ON ANA SURROUNDING ANP IN THE ZURMAT DC. ALSO REPORTS OF SAF TOWARD BOTH ANA AND ANP. UPDATE: 0843Z RECIEVED REPORT THAT THE ZURMAT CHIEF OF POLICE WAS HIT BY SAF ATT. BUT ARE UNABLE TO CONFIRM. UPDATE: 08465Z COP ZURMAT REPORTS THAT SOME OF THE SAF HAS STRUCK SOME B-HUTS ON THEIR COP. BUT THERE ARE NO INJURIES FROM THAT. UPDATE: 0910Z FROM ZURMATS BALLOON FEED IS SHOWING ONE BUILDING BURNING (SMALL SHOP) UPDATE: 0912Z AS 1/A ARRIVED ON SITE THE SHOOTING STOPPED. ALSO REPORTS OF MULTIPLE WIA, # OF WIA UNK ATT. UPDATE: 0940Z RECIEVED REPORT THAT ANP CHIEF OF POLICE HAS 2 X GSW TO THE ABDOMIN AND IS BEING BROUGHT TO COP ZURMAT ATT. UPATE: AS OF 1109 ALL PATIENTS WERE MEDEVACd TO OE AND SITUATION IS UNDER CONTROL SUMMARY: BDA: 3 X (ANA INJURIED BY SAF) 1 X BUILDING ON FIRE (CAUSE UNK) ASSESSMENT OF EVENTS: PLAN OF ACTION: - TRYING TO GET CAS ON STATION FOR SHOW OF FORCE. - 0905Z COP ZURMAT HAS SENT A PLATOON SIZE ELEMENT (1/A) TO THE ZURMAT DC ATT. AIR ASSETS: NONE ATT 
UPDATE TO WIA-1 ANP WIA, 2 ANA WIA
EVENT: CLOSED 1109Z",RC EAST,FRIEND,,A SIGACTS MANAGER,ANA/ANP,ANSF,0,0,3,0,0,0,0,0,0,42SWB0379499597,33.43575287,69.04081726,CPOF,A SIGACTS MANAGER,,,FRIEND,BLUE
080e0000011c453fb302160d7e5e96a0,http://www.guardian.co.uk/world/afghanistan/warlogs/080e0000011c453fb302160d7e5e96a0,33.58015823,69.82315826,11,Smart bomb hits village: up to 26 civilian casualties,09.09.2008 06:51,Friendly Fire,Blue-White,Civilian casualties,20088965142SWC7639015910,(FRIENDLY FIRE) BLUE-WHITE RPT   TF GLORY : 2 CIV KIA 17 CIV WIA ,"ISAF #09-383

UNIT: TF GLORY 

TYPE: GBU MALFUNCTION 

AT 0608Z IN RESPONSE TO A KNOWN UXO POINTED AT ZAMBAR (107MM ROCKET FROM THE D2 SIGACT) TF GLORY REQUESTED BONE 1-1 DROP A GBU 31 IOT RENDER IT NMC. DURING THE DROP THE TAILKIT OF THE GBU 31 MALFUNCTIONED CAUSING THE GBU TO DROP UNGUIDED INTO A BALLISTIC TRAJECTORY. THE GBU DROPPED INTO A QUALAT AT GRID 42SWC 76390 15910 2788 METERS AT A 270 DEGREE HEADING FROM THE INTENDED TARGET. STILL WORKING CASUALTIES AND QRF FROM FOB SALERNO 

UPDATE: AS OF 0709Z MEDEVAC BIRDS AND DMR (3xUH 60's) WILL BE USED FOR QRF INSERTION FROM SAL INTO A NSHLZ. 0H 58 QRF ARE ALSO OVER THE SITE IOT SECURE THE NSHLZ. STILL PENDING APPROVAL 

UPDATE: AT 0716 OH 58'S OBSERVED APROX 25 PAX GOING THROUGH THE POI SITE. PAX ARE NOT SHOWING ANY HOSTILE INTENT AT THIS TIME 

UPDATE: 0730z PCC REPORTED TO TF GLORY THAT ANP ARE TAKING 7x LN WIA TO KHOST HOSPITAL. STILL NO CONFIRMED NUMBER OF TOTAL CASUALTIES, AND BREAKDOWN. 

UPDATE: AT 0734 AP40 (308) AP36(291) & AP41(314) WENT W/U SAL WITH THE QRF PACKAGE 

UPDATE: AT 0745 AP40 (308) AP36(291) & AP41(314) WENT W/D NSHLZ WITH THE QRF PACKAGE. ALSO WARRIOR ALPHA CHECKED ON STATION UPDATE: 19xANA ALONG WITH 2xETT; 1 TERP WILL BE INSERTED TO THE SITE AS WELL IOT PROVIDE ANSF PRESENCE TO THE SITUATION. 

UPDATE: AT 0820z AP36(291) & AP41(314) ARRIVED AT CLARK TO PICK UP THE ANA AND ETT GOING W/U AT 0832z. 

UPDATE: AT 0847z ANA AND ETT'S INSERTED UPDATE: GLORY 5 RECIEVED A REPORT FROM GLORY 6 THAT THERE ARE CONFIRMED 2x LN KIA, 2x LN WIA; AND 8 OTHER LNS ARE BEING LOOKED AT BY MEDICS 

UPDATE: 1000z GLORY 6 FOUND THE TAILKIT OF THE GBU 31 AT WC 76481 15802 

UPDATE: 1005z DUDE 03 OFF STATION 

UPDATE: 1010z HAWG 55 ON STATION 

UPDATE: AT 1046 MEDEVAC (MM(E) 09-09E) WAS INITIATED TO MEDEVAC 14xLN WIA (1xESCORT) EOD PRELOADED ON THE CHASE BIRD TO EXPLOIT THE SITE FOR THE TAILFIN. (MEDEVAC INFORMATION CAN BE FOUND IN THE MEDEVAC ICON INSIDE THE ASSOCIATIONS BOX) 

UPDATE: 1128Z MEDEVAC WILL TAKE ANOTHER TURN IOT PICK UP AN ADDITIONAL 3 PATIENTS 

UPDATE: AT 1144 DO26(883) AP40 (308) [MED BIRDS] AP42(429) WENT W/U SAL IN ORDER TO EXFIL 

UPDATE 1150z MEDEVAC WHEELS DOWN HLZ 

UPDATE: 1154z MEDEVAC WHEELS UP HLZ ENROUTE TO SAL 

UPDATE: 1200z HAWG 57 CONDUCTING BATTLE HANDOFF WITH HAWG 55 

UPDATE: UH-60s WHEELS UP SAL ENROUTE TO HLZ FOR EXFIL 

UPDATE: 1308z EXFIL COMPLETE; UH-60s ENROUTE TO SAL 

UPDATE: AS OF 1314Z ALL ELEMENTS OFF THE OBJECTIVE, AND ALL WIA HAVE BEEN MEDEVAC'D.

SUMMARY: 2xLN KIA 17xLN WIA CONFIRMED 7x LN SUSPECTED WIA ENROUTE TO SAL OR KHOST HOSPITAL (PCC REPORT) 

EVENT: CLOSED 1314Z 2xLN KIA 17xLN WIA",RC EAST,FRIEND,,A SIGACTS MANAGER,TF GLORY,CF,0,0,0,0,17,2,0,0,0,42SWC7639015910,33.58015823,69.82315826,CPOF,J3 ORSA,,,FRIEND,BLUE
7B68D2E6-2219-0B3F-9FB5635F1079CB18,http://www.guardian.co.uk/world/afghanistan/warlogs/7B68D2E6-2219-0B3F-9FB5635F1079CB18,34.22192001,62.27257919,169,Multi-national Al-Qaida unit planning attacks Ð US intelligence reports,28.09.2008 00:00,Threat Report,IED Threat,Other,20080928000041SMT33008700,(THREAT REPORT) IED THREAT RPT  Gozara ,"FF TO TARGET ISAF WITH SUICIDE ATTACKS
Organization(s) Involved: 0-ISAF,FOREIGN FIGHTERS,OPPOSING MILITANT FORCES,SEPHRE PASDARAN
28 SEP 2008, RCW J2X HUMINT SUMMARY 08142, NSI
4.(N/I C) FOREIGN TERRORIST ELEMENTS JOINED TO GY AKBARI GROUP IN HERAT (C-6)

     DOI: 27 SEPT 08; OHR: IT FHT  676/08

(N/I C) Seven (7) Arabs (NFI) and four (4) Iranians (NFI) have been seen in SIAHVASHAN Village (41SMT3387), GOZAREH District, Herat province five days ago. They have joined GHOLAM YAHYA AKBARY (GYA) group. The seven Arabs are tied with AL MANSOUR, one of the OSAMA BIN LADEN Deputies. The Arabs are only in charge to carry out suicide attacks against U.S. and Italian troops or, secondarily, whatever foreigners personnel. The four Iranians belong to ""Intelligence"" unit of SEPAH-E-PASDARAN and they are supporting GYA in the anti-ISAF/GIRoA actions through intelligence and as well coordinating the GYA group activities. CTC Comment: Up to now, it is not still clear the possible target and the date of these attacks against ISAF/CF. The attacks by GYA groups will be carried out 1-2 days after the end of festivity, notwithstanding the Iranians are spreading fake propaganda about possible VBIED attacks, also against Mosques, before the Eid al Fitr (next 1st - 3th October). EOC. 
",RC WEST,ENEMY,FALSE,HUMINT,,,0,0,0,0,0,0,0,0,0,41SMT33008700,34.22192001,62.27257919,ISAF HQ,ISAF HQ,,,ENEMY,RED
080e0000011ca44f6a7a16db9c3d9851,http://www.guardian.co.uk/world/afghanistan/warlogs/080e0000011ca44f6a7a16db9c3d9851,33.94887924,69.05257416,12,Army shoot police,28.09.2008 09:24,Friendly Fire,Green-Green,Afghan friendly fire,200882892442SWC0485856489,(FRIENDLY FIRE) GREEN-GREEN RPT   TM LOGAR (ANP) : 2 ANSF WIA ,"ISAF #09-1387

Unit:  TF Logar ANP 

Type: SAF 

At 0917Z-  PCC reports 2 x ANP WIA by SAF.  FOB Shank aid station treating WIA ATT. 

0941Z-  Apache JOC dropped a medevac. 

At 0948Z-  An ANP Chief was at a meeting in Esarak village 42SWC 0328 6344, Pule Alam district in a civilian vehicle.  ANA saw they had a weapon.  ANA told the ANP to put his weapon down.  The ANP got out of the vehicle and ANA shot 2 x ANP. 

At 1024Z-Dustoff 31 lands on FOB Shank. 

At 1030Z- Dustoff 31 departs FOB Shank. 

Summery: 2 x ANP WIA 

Event Closed at 1030Z",RC EAST,FRIEND,,A SIGACTS MANAGER,TM LOGAR (ANP),ANSF,0,0,2,0,0,0,0,0,0,42SWC0485856489,33.94887924,69.05257416,CPOF,A SIGACTS MANAGER,,,FRIEND,BLUE
080e0000011cbbafec28160d2d8b87b6,http://www.guardian.co.uk/world/afghanistan/warlogs/080e0000011cbbafec28160d2d8b87b6,34.57512665,69.39794922,13,French convoy shoots 8 children on bus,02.10.2008 04:15,Friendly Action,Escalation of Force,Civilian casualties,20089241542SWD3650026000,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   FRA  BG : 8 CIV WIA ,"ISAF #10-049

INFO;DTG of Report: 020845SEP08 (as reported by villagers from Tangi Kalay) 201ST 

S: 4xLN WIA 
A: FRA BG vehicles opened fire on a bus that came too close to convoy 
L: IVO Tangi Kalay village, 42SWD 365 260( 12 NE OF CAMP PHOENIX) 
T: 02  0820L OCT 08 
R: TAG received reports from villagers via phone and others who arrived at front gate. TAG confirmed incident with Camp Warehouse TOC LNO 1LT Logan. KMTC ANA personnel are BPT respond with QRF and medical care. Camp Warehouse is preparing medical units to respond. According to LN reports as of 0853, most of the children have been put into taxis by LNs IOT evacuate them to CF medical facilities. 

At 0900: ISAF is reporting that at least 5 wounded children have arrived at Camp Warehouse,  

8x LN CHILDREN WIA",RC CAPITAL,FRIEND,,A SIGACTS MANAGER,FRA  BG,CF,0,0,0,0,8,0,0,0,0,42SWD3650026000,34.57512665,69.39794922,CPOF,A SIGACTS MANAGER,,,FRIEND,BLUE
080e0000011ccb3b0b6b160d6c8fe12d,http://www.guardian.co.uk/world/afghanistan/warlogs/080e0000011ccb3b0b6b160d6c8fe12d,33.80470657,69.81352997,14,"Convoy gunner shoots ""too close"" driver",07.10.2008 04:10,Friendly Action,Escalation of Force,Civilian casualties,20089752142SWC7570041200,(FRIENDLY ACTION) ESCALATION OF FORCE RPT   PRT GARDEZ : 1 CIV WIA ,"ISAF# 10-300

SALTR FROM PRT GARDEZ
S:1xLN
A:EOF PROCEDURES
L:42SWC 75300 40800 IVO FB CHAMKANI
T:070840LOCT08
R:ODA REPORTED TO CJTF 101 AND CTF CURRAHEE TOC, THAT 1xLN WITH SEVERE INJURIES TO THE HEAD HAD ARRIVED AT COP CHAMKANI IN NEED OF A MEDEVAC.

UNIT: PRT GARDEZ

TYPE: EOF

TIMELINE: AT 0410Z A LOCAL NATIONAL VEHICLE SWERVED INTO AND TOWARDS PRT CONVOY IVO FB CHAMKANI. THE PRT CONVOY THEN FLAGGED THE VEHICLE TO MOVE AWAY THUS INITIATING EOF PROCEDURES. PROCEDING WITH THE VERBAL WARNING, THE CONVOY THEN SHOUTED TO TRY TO ENSURE VEHICLE DID NOT COME WITHING LIFE THREATENING DISTANCE. THE FINAL STEP WAS CONDUCTED WHEN ONE OF THE GUNNERS FROM THE CONVOY FIRED A PIN FLARE WARNING SHOT AT THE VEHICLE

UPDATE: AT 0420Z THE VEHICLE SWERVED OUT OF THE WAY AND THE PRT CONVOY CONTINUED WITH THE MISSION, UNAWARE OF ANY CASUALTIES

UPDATE: AT 0630Z FB CHAMKANI CALLED PANTHER TOC LOCATED IN FOB GARDEZ TO NOTIFY THEM THAT THERE HAD BEEN AN ESCALATION OF FORCE. DETAILS WERE UNKNOWN AT THE TIME, SIMPLY THAT A LOCAL NATIONAL INFORMED THEM OF ANOTHER LN INJURED FROM THE INCIDENT

UPDATE: AT 0705Z GARDEZ PRT COMMANDER CALLED GRIFFIN 3 LETTING  HIM KNOW THAT AN ESCALATION OF FORCE HAS OCCURRED.  1 LOCAL NATIONAL WAS INJURED POSSIBLY LIFE THREATENING AND MEDEVACED TO SALERNO.

UPDATE: AS OF 1152Z THE DISTRICT GOVERNOR AND POLICE CHIEF HAVE BEEN NOTIFIED AND SPOKEN TO BY BOTH ODA INVOLVED IN THE MEDEVAC AND PRT GARDEZ COMMANDER. CURRENTLY THE LN IS IN THE CARE OF SAL CASH AND A PLAN OF ACTION IS IN PLACE TO REPAY THE FAMILY OF THE LN AND INVESTIGATE THE CONVOY ONCE THEY ARRIVE AT GARDEZ. THE TIMELINE FOR THE PAYMENT.

SHURA, AND RELOCATION OF THE REMAINS, IS ALL PENDING CHANGE IN THE PATIENT STATUS.

SUMMARY:
1xLN WIA (MM(E)10-07A)

EVENT: CLOSED 1201Z",RC EAST,FRIEND,,A SIGACTS MANAGER,PRT GARDEZ,CF,0,0,0,0,1,0,0,0,0,42SWC7530040800,33.80470657,69.81352997,CPOF,A SIGACTS MANAGER,,,FRIEND,BLUE
